id,name,order_id
6980,Stenidae,137
6981,Stenocyathidae,622
6982,Stenonasteridae,336
6983,Stenoniscidae,354
6984,Stenopodidae,216
6985,Stenoporellidae,732
6986,Stenoporidae,732
6987,Stenostomidae,732
6988,Stenothecidae,732
6989,Stenothoidae,23
6990,Stenothyridae,390
6991,Stephanellidae,547
6992,Stephanoberycidae,678
6993,Stephanomiidae,643
6994,Stephanozygidae,643
6995,Stephidae,107
6996,Stercorariidae,143
6997,Stercorariidae incertae sedis,143
6998,Stereotoechidae,732
6999,Sternaspidae,705
7000,Sternidae,143
7001,Sternophysingidae,23
7002,Sternoptychidae,684
7003,Sternopygidae,306
7004,Sternostylidae,216
7005,Stichaeidae,507
7006,Stichasteridae,278
7007,Stichocotylidae,680
7008,Stichodactylidae,8
7009,Stichopitidae,8
7010,Stichopoda,695
7011,Stichopodidae,695
7012,Stictoporellidae,187
7013,Stigmaeidae,741
7014,Stigmatoechidae,203
7015,Stiliferidae,390
7016,Stiligeridae,390
7017,Stilipedidae,23
7018,Stiodesmidae,555
7019,Stoichactidae,8
7020,Stolidotidae,209
7021,Stolonodendridae,598
7022,Stomachetosellidae,145
7023,Stomatellidae,740
7024,Stomatiidae,740
7025,Stomatoporidae,203
7026,Stomechinidae,685
7027,Stomiidae,684
7028,Stomolophidae,604
7029,Stomopneustidae,685
7030,Stomozoidae,42
7031,Strabidae,466
7032,Strahlaxiidae,216
7033,Stramentidae,619
7034,Straparollinidae,619
7035,Stratiomyidae,239
7036,Streblascoporidae,187
7037,Streblochondriidae,501
7038,Streblotrypidae,187
7039,Strepidae,200
7040,Strepomatidae,200
7041,Strepsiduridae,456
7042,Streptacididae,456
7043,Streptaxidae,690
7044,Streptocephalidae,33
7045,Streptocidaridae,159
7046,Streptostelidae,690
7047,Striariidae,155
7048,Strictispiridae,456
7049,Strigeidae,238
7050,Strigidae,687
7051,Strobilopsidae,690
7052,Stromateidae,507
7053,Strombidae,390
7054,Strombiformidae,390
7055,Strongylidae,596
7056,Strongylocentrotidae,110
7057,Strongyloididae,596
7058,Strongylosomatidae,555
7059,Strongylosomatidea incertae sedis,555
7060,Strophocheilidae,690
7061,Strophomeniidae,690
7062,Strophostomatidae,59
7063,Strophostylidae,4
7064,Strubelliidae,4
7065,Struthiolariidae,390
7066,Stuoraxidae,390
7067,Stupendidae,710
7068,Sturnidae,499
7069,Styelidae,681
7070,Stygarctidae,67
7071,Stygiomysidae,689
7072,Stylasteridae,35
7073,Stylephoridae,364
7074,Styliferinidae,364
7075,Stylinidae,390
7076,Stylinidae,622
7077,Stylochidae,554
7078,Stylochocestidae,554
7079,Stylochoididae,554
7080,Stylochoplanidae,554
7081,Stylocordylidae,691
7082,Stylodactylidae,216
7083,Stylodesmidae,555
7084,Styloniscidae,354
7085,Stylopathidae,38
7086,Stylophoridae,622
7087,Styphlotrematidae,530
7088,Styraconyxidae,67
7089,Styracothoracidae,320
7090,Subergorgiidae,16
7091,Suberitidae,691
7092,Subeucalanidae,107
7093,Subtriquetridae,566
7094,Subulinidae,690
7095,Subulitidae,690
7096,Subuluridae,596
7097,Succineidae,690
7098,Suctobelbidae,616
7099,Sugiuridae,377
7100,Sulcacellidae,377
7101,Sulcanidae,107
7102,Sulcaticellidae,107
7103,Sulcoactaeonidae,107
7104,Sulcocavidae,203
7105,Sulidae,504
7105,Sulidae,504
7106,Sundanellidae,190
7107,Sundasalangidae,163
7108,Superornatiremidae,320
7109,Susuidae,137
7110,Susuoidea,137
7111,Sutilizonidae,370
7112,Svealutidae,370
7113,Swainellidae,370
7114,Sycanthidae,380
7115,Sycettidae,380
7116,Sycotypidae,390
7117,Syllidae,526
7118,Sylonidae,603
7119,Sylviidae,499
7120,Symbiidae,694
7121,Symethidae,216
7122,Symmetrocapulidae,196
7123,Sympagellidae,399
7124,Symphyla incertae sedis,399
7125,Symphysanodontidae,507
7126,Symplectaneidae,35
7127,Symplectoscyphidae,377
7128,Synagogidae,366
7129,Synallactidae,695
7130,Synanceiidae,626
7131,Synaphobranchidae,28
7132,Synapseudidae,700
7133,Synapticolidae,200
7134,Synaptidae,47
7135,Synaptiphilidae,200
7136,Synastraeidae,622
7137,Synastreidae,622
7138,Synaxidae,216
7139,Synbranchidae,697
7140,Synchaetidae,546
7141,Syncoeliidae,530
7142,Syncorynidae,35
7143,Syncyclonematidae,501
7144,Syngenodrilidae,319
7145,Syngenoherpiidae,319
7146,Syngnathidae,698
7147,Synodontidae,84
7148,Synopiidae,23
7149,Synsiphonidae,737
7150,Syntelepodeumatidae,155
7151,Syntheciidae,377
7152,Synxenidae,564
7153,Synxenoidea incertae sedis,564
7154,Syrnolopsidae,564
7154,Syrnolopsidae,564
7155,Syrphidae,239
7156,Tabanidae,239
7157,Tachidiidae,320
7158,Tachynicidae,137
7159,Taeniacanthidae,200
7160,Taeniidae,198
7161,Taiaroidae,16
7162,Tainisopidae,354
7163,Taiomidae,456
7164,Taiwanasteridae,164
7165,Takuidae,683
7166,Talehsapiidae,526
7167,Talitridae,23
7168,Tamanovalvidae,23
7169,Tamaroclemidae,187
7170,Tamoyidae,124
7171,Tanaellidae,700
7172,Tanaidæ,700
7173,Tanaididae,700
7174,Tanaissuidae,700
7175,Tanaochelidae,216
7176,Tanaopsidae,700
7177,Tanapseudidae,700
7178,Tanarctidae,67
7179,Tancrediidae,120
7180,Tandanicolidae,530
7181,Tantulidae,530
7182,Tanymastigidae,33
7183,Tanypleuridae,645
7184,Tanzanapseudidae,700
7185,Tapajosellidae,547
7186,Taranteconidae,456
7187,Tarumaniidae,142
7188,Tarvaiidae,538
7189,Tateidae,390
7190,Taurididae,7
7191,Tealliocarididae,589
7192,Teclaiidae,377
7193,Tecticipitidae,354
7194,Tectocepheidae,616
7195,Tedaniidae,552
7196,Tegastidae,320
7197,Tegobomolochidae,200
7198,Tegulidae,740
7199,Teiidae,672
7200,Teissieridae,35
7201,Teleotanaidae,700
7202,Telescopiidae,700
7203,Tellinidae,120
7203,Tellinidae,120
7204,Telmatherinidae,81
7205,Telonychopodidae,555
7206,Teloporidae,530
7207,Telorchiidae,530
7208,Telothelepodidae,705
7209,Telotylenchidae,746
7210,Telsidae,200
7211,Telsonemasomatidae,356
7212,Temnocephalidae,597
7213,Temnophliantidae,23
7214,Temnophliidae,23
7215,Temnopleuridae,110
7216,Temnotropidae,370
7217,Temoridae,107
7218,Tenagodidae,107
7219,Tendosphaeridae,354
7220,Tendridae,145
7221,Tenebrionidae,167
7222,Teneriffiidae,741
7223,Tentaculariidae,743
7224,Tentaculitidae,704
7225,Tenuisentidae,455
7226,Terapontidae,507
7227,Teratocephalidae,596
7228,Teratognathidae,644
7229,Terebellidae,705
7230,Terebellidae,390
7231,Terebrataliidae,706
7232,Terebratellidae,706
7233,Terebratulidae,706
7234,Terebrellidae,706
7235,Terebridae,456
7236,Terebriporidae,190
7237,Teredinidae,437
7238,Teretropomatidae,437
7239,Teretropomidae,437
7240,Tergipedidae,468
7241,Termitodesmidae,293
7242,Terrestricytheridae,550
7243,Terviidae,203
7244,Tesnusocarididae,258
7245,Tessaradomidae,145
7246,Tesseranthidae,145
7247,Testacellidae,690
7248,Testudinellidae,277
7249,Testudinidae,707
7250,Tethinidae,239
7251,Tethydidae,468
7252,Tethyidae,708
7253,Tethymelibidae,468
7254,Tethyrhynchiidae,606
7255,Tetillidae,710
7256,Tetrabothriidae,709
7257,Tetrabrachiidae,392
7258,Tetracapsulidae,432
7259,Tetracidaridae,159
7260,Tetraclitidae,635
7261,Tetracondylidae,616
7262,Tetradellidae,616
7263,Tetradonematidae,413
7264,Tetragnathidae,51
7265,Tetragonicepsidae,320
7266,Tetragonicipitidae,320
7267,Tetragonocephalidae,367
7268,Tetragonuridae,507
7269,Tetraliidae,216
7270,Tetrameridae,596
7271,Tetraodontidae,712
7272,Tetraonchidae,215
7273,Tetraonchoididae,309
7274,Tetraphyllidea incertae sedis,713
7275,Tetraplariidae,145
7276,Tetraplatiidae,448
7277,Tetrarhynchobothriidae,743
7278,Tetrarogidae,626
7279,Tetrasacculidae,626
7280,Tetraspididae,690
7281,Tetrasquillidae,683
7282,Tetrastemmatidae,427
7283,Tetrigidae,489
7284,Tettigoniidae,489
7285,Teuchoporidae,145
7286,Tevniidae,756
7287,Thaerocytheridae,550
7288,Thaididae,456
7289,Thalamoporellidae,145
7290,Thalasseleotrididae,507
7291,Thalassematidae,254
7292,Thalassianthidae,8
7293,Thalassinidae,216
7294,Thalassocalycidae,715
7295,Thalassocarididae,216
7296,Thalassocyonidae,390
7297,Thalassogeneridae,261
7298,Thalassometridae,172
7299,Thalestridae,320
7300,Thambematidae,354
7301,Thamnasteriidae,622
7302,Thamneidae,23
7303,Thamnocephalidae,33
7304,Thamnomolgidae,200
7305,Thamnostomidae,35
7306,Thapariellidae,238
7307,Tharybidae,107
7308,Thatcheriidae,456
7309,Thaumastodermatidae,400
7310,Thaumatichthyidae,392
7311,Thaumatocrinidae,172
7312,Thaumatocyprididae,314
7313,Thaumatopsidae,23
7314,Thaumatopsyllidae,200
7315,Thaumatosiidae,706
7316,Theamatidae,554
7317,Theamidae,554
7318,Thecideidae,720
7319,Thecidellinidae,720
7320,Thelastomatidae,596
7321,Thelaziidae,596
7322,Thelxiopeidae,216
7323,Thelydesmidae,555
7324,Themistidae,297
7325,Theneidae,710
7326,Theonellidae,710
7327,Theonoidae,203
7328,Therevidae,239
7329,Theridiidae,51
7330,Thermoarcturidae,354
7331,Thermosbaenidae,722
7332,Thermozodiidae,723
7333,Thersiteidae,390
7334,Thespesiopsyllidae,200
7335,Thiaridae,200
7336,Thielicidaridae,724
7337,Thiidae,216
7338,Thinocoridae,143
7339,Thinozerconidae,415
7340,Thlipsuridae,415
7341,Thliptodontidae,586
7342,Thomassiniidae,216
7343,Thomisidae,51
7344,Thompsoniidae,603
7345,Thompsonulidae,320
7346,Thoosidae,710
7347,Thoracocotylidae,406
7348,Thoracostomopsidae,261
7349,Thoraliidae,261
7350,Thorectidae,232
7351,Thoridae,216
7352,Thoriellidae,23
7353,Thornenematidae,244
7354,Thorniidae,244
7355,Thraciidae,244
7356,Threskiornithidae,158
7357,Thrinascotrematidae,530
7358,Thripidae,725
7359,Thrombidae,710
7360,Throscidae,167
7361,Thurstonellidae,23
7362,Thyasiridae,394
7363,Thycidae,390
7364,Thyonidae,220
7365,Thyonidiidae,220
7366,Thyrisomidae,616
7367,Thyrophorellidae,690
7368,Thyroscyphidae,377
7369,Thysanophoridae,690
7370,Thysanostomatidae,604
7371,Thysanoteuthidae,472
7372,Tiarannidae,377
7373,Tiarechinidae,377
7374,Tiaridae,35
7375,Tiaropsidae,377
7376,Tibiidae,390
7377,Tiguassidae,319
7378,Timanodictyidae,187
7379,Timeidae,708
7380,Tindariidae,466
7381,Tineidae,372
7382,Tingidae,322
7383,Tingupidae,155
7384,Tiphobiidae,155
7385,Tipulidae,239
7386,Tironidae,23
7387,Tironuculidae,12
7388,Tisbidae,320
7389,Titanidae,354
7390,Tithoniidae,354
7391,Titiscaniidae,196
7392,Tjaernoeidae,196
7393,Tjaernoeiidae,196
7394,Tjalfiellidae,535
7395,Tobrilidae,739
7396,Tofanellidae,739
7397,Togocyamids,164
7398,Tomichiidae,390
7399,Tomogeridae,690
7399,Tomogeridae,690
7400,Tomopteridae,526
7401,Tonicellidae,151
7402,Tonnidae,390
7403,Torgeidae,573
7404,Toriniidae,573
7405,Tornatellidae,573
7406,Tornatinidae,130
7407,Tornidae,390
7408,Torpedinidae,727
7409,Torquaratoridae,2
7410,Torquatellidae,145
7411,Torquatoridae,2
7412,Tortanidae,107
7413,Tortricidae,372
7414,Tosacallianassidae,216
7415,Tosapectinidae,501
7416,Tottonophyidae,643
7417,Toxasteridae,651
7418,Toxopneustidae,110
7419,Toxotidae,507
7420,Trachelipodidae,354
7421,Trachelorhachidae,555
7422,Trachichthyidae,94
7423,Trachinidae,507
7424,Trachipteridae,364
7425,Trachoecidae,364
7426,Trachycladidae,729
7427,Trachycystidae,690
7428,Trachygonidae,155
7429,Trachyjulidae,666
7430,Trachyleberididae,550
7431,Trachynemidae,730
7432,Trachyphyllidae,622
7433,Trachyphylliidae,622
7434,Trachysmatidae,390
7435,Trachysomatidae,155
7436,Trachysphaeridae,292
7437,Trachyspiridae,196
7438,Trachystreptidae,666
7439,Trajanellidae,666
7440,Transvenidae,249
7441,Transversotrematidae,530
7442,Trapezidae,752
7443,Trapeziidae,216
7444,Trapezoidellidae,550
7445,Travassosinematidae,596
7446,Travisiidae,596
7447,Trebiidae,645
7448,Trechmannellidae,335
7448,Trechmannellidae,335
7449,Trefusiidae,261
7450,Tremanotidae,261
7451,Trematobrienidae,530
7452,Trematoporidae,732
7453,Tremoctopodidae,470
7454,Trenellidae,470
7455,Treposellidae,470
7456,Trepostomatida incertae sedis,732
7457,Treptodemidae,530
7458,Tretocycloeciidae,203
7459,Tretodictyidae,620
7460,Tretoprionidae,268
7461,Trhypochthoniidae,616
7462,Triacanthidae,712
7463,Triacanthodidae,712
7464,Triadocidaridae,159
7465,Triadotiaridae,733
7466,Triaenophoridae,99
7467,Triakidae,119
7468,Triangulidae,603
7469,Tribolbinidae,603
7470,Tricarinidae,354
7471,Trichasteridae,271
7472,Trichechidae,647
7473,Trichinellidae,735
7474,Trichiuridae,507
7475,Trichoblaniulidae,356
7476,Trichobranchidae,705
7477,Trichocercidae,546
7478,Trichoceridae,239
7479,Trichodactylidae,216
7480,Trichodiscinidae,690
7481,Trichodontidae,507
7482,Trichodoridae,739
7483,Trichogypsiidae,88
7484,Trichomycteridae,637
7485,Trichonemasomatidae,356
7486,Trichoniscidae,354
7487,Trichonotidae,507
7488,Trichopeltariidae,216
7489,Trichopetalidae,155
7490,Trichoplacidae,155
7491,Trichopolydesmidae,555
7492,Trichopolydesmoidea incertae sedis,555
7493,Trichosomoididae,735
7494,Trichostrongylidae,688
7495,Trichotriidae,546
7496,Trichotropidae,390
7497,Trichuridae,735
7497,Trichuridae,735
7498,Trichydridae,35
7499,Triclidae,130
7500,Tricoliidae,740
7501,Tricolnaticopsidae,196
7502,Tricornidae,550
7503,Tricorninidae,550
7504,Tricyclusidae,35
7505,Tridacnidae,120
7506,Tridactylidae,489
7507,Tridentellidae,354
7508,Tridontomidae,555
7509,Triemilomatellidae,555
7510,Triforidae,555
7511,Triglidae,626
7512,Trigonidiidae,489
7513,Trigoniidae,738
7514,Trigonioididae,738
7515,Trigoniulidae,664
7516,Trigonochlamydidae,690
7517,Trigonocidaridae,110
7518,Trigonodidae,738
7519,Trigonostomidae,597
7520,Triloculariidae,713
7521,Trilosporidae,432
7522,Trimusculidae,256
7523,Trinchesiidae,468
7524,Triodontidae,712
7525,Triodontolaimidae,739
7526,Trionychidae,707
7527,Triophidae,468
7528,Triopsidae,465
7529,Tripartellidae,390
7530,Tripedaliidae,124
7531,Triphoridae,124
7532,triplacidiids,110
7533,Triportheidae,142
7534,Tripteridae,586
7535,Tripterygiidae,507
7536,Tripylidae,739
7537,Tripyloididae,261
7538,Trischistomatidae,261
7539,Trischizostomatidae,23
7540,Trissexodontidae,690
7541,Triticellidae,190
7542,Tritogeniidae,319
7543,Tritoniidae,468
7544,Tritoniidae,390
7545,Triviidae,390
7546,Trochaclididae,629
7547,Trochidae,740
7548,Trochochaetidae,662
7549,Trochomorphidae,690
7550,Trochonematidae,690
7551,Trochosmiliidae,622
7552,Trochosphaeridae,277
7553,Trochostomidae,422
7554,Trochotomidae,545
7555,Trogiidae,584
7556,Troglodytidae,499
7557,Troglotrematidae,530
7558,Trombiculidae,741
7559,Trombidiidae,741
7560,Tropidodiscidae,741
7561,Tropiometridae,172
7562,Truncatellidae,390
7563,Truncatellinidae,690
7564,Trypanaxidae,690
7565,Trypanorhyncha incertae sedis,743
7566,Trypetesidae,387
7567,Tryphanidae,23
7568,Tryphosidae,23
7569,Trypostegidae,145
7570,Tuarangiidae,744
7571,Tubiclavoididae,35
7572,Tubidae,35
7573,Tubidendridae,745
7574,Tubiferidae,745
7575,Tubificidae,319
7576,Tubiluchidae,569
7577,Tubinidae,569
7578,Tubiporidae,16
7579,Tubolaimoididae,538
7580,Tubulanidae,538
7581,Tubulariae,35
7582,Tubulariidae,35
7583,Tubuliporidae,203
7584,Tubuliporoidea Incertae sedis,203
7585,Tubulodigitidae,318
7586,Tuccidae,200
7587,Tudiclidae,456
7588,Tulearidae,23
7589,Tullbergiidae,23
7590,Tulumellidae,722
7591,Tumakidae,182
7592,Turanoniscidae,354
7593,Turbanellidae,400
7594,Turbinellidae,456
7595,Turbinidae,740
7596,Turbinoliidae,622
7597,Turcicidae,629
7598,Turdidae,499
7599,Turridae,456
7600,Turritellidae,456
7601,Turtoniidae,752
7602,Turtoniidae,390
7603,Tusayanidae,421
7604,Tvaerenellidae,421
7605,Tvaeronellidae,421
7606,Tychidae,216
7607,Tychiidae,216
7608,Tychobraheidae,740
7609,Tydeidae,741
7610,Tylenchidae,596
7611,Tylenchoidea incertae sedis,596
7612,Tylencholaimellidae,244
7613,Tylencholaimidae,244
7614,Tylenchulidae,596
7615,Tylidae,354
7616,Tylocarididae,589
7617,Tylodinidae,747
7618,Tylopharyngidae,596
7619,Tylostomatidae,596
7620,Tymolinae,216
7621,Tynommatidae,109
7622,Typhlobolellidae,664
7623,Typhlocarcinodidae,216
7624,Typhlocarididae,216
7625,Typhlocoelidae,530
7626,Typhlogammaridae,23
7627,Typhloglomeridae,292
7628,Typhloplanidae,597
7629,Typhloscolecidae,526
7630,Typhlotanaidae,700
7631,Typocidaridae,159
7632,Tyrannidae,499
7633,Tyronidae,23
7634,Tyrrheniellidae,23
7635,Ucididae,216
7636,Ucumariidae,216
7637,Udonellidae,309
7638,Ulianiniidae,573
7639,Ulidiidae,239
7640,Ulmaridae,632
7641,Ulrichotrypellidae,732
7642,Umagillidae,597
7643,Umazuracolidae,200
7644,Umbellulidae,506
7645,Umbonulidae,145
7646,Umbraculidae,747
7647,Umbrellidae,747
7648,Umbridae,264
7649,Umburridae,492
7650,unassigned_Conoidea,456
7651,Uncinateridae,620
7652,Unciolidae,23
7653,Uncispionidae,662
7654,Underwoodiidae,155
7655,Unelidae,155
7656,Ungellidae,596
7657,Ungulinidae,752
7658,Unicardiopsidae,120
7659,Unidentidae,468
7660,Unidentiidae,468
7661,Unifasciidae,651
7662,Unionellidae,748
7663,Unionicolidae,741
7664,Unionidae,748
7665,Uniporidae,562
7666,Upogebiidae,216
7667,Uranoscopidae,507
7668,Urastomidae,273
7669,Urceoliporidae,145
7670,Urdidae,354
7671,Urechidae,254
7672,Urechinidae,336
7673,Urechinina incertae sedis,336
7674,Urftellidae,336
7675,Uristidae,23
7676,Urnaloricidae,447
7677,Urochordeumatidae,155
7678,Urochordeumidae,155
7679,Urocopiidae,200
7680,Urocoptidae,690
7681,Urocyclidae,690
7682,Urogyridae,215
7683,Urohaustoriidae,23
7684,Urolophidae,438
7685,Uronyctidae,23
7686,Uropodidae,415
7687,Urostomatidae,573
7688,Urothoidae,23
7689,Urotrematidae,530
7690,Urotrygonidae,438
7691,Ursidae,122
7692,Ursquillidae,683
7693,Urstylidae,354
7693,Urstylidae,354
7694,Uteriporidae,737
7695,Utschamiellidae,738
7696,Vaalogonopodidae,555
7697,Vacunellidae,437
7698,Vaginulidae,699
7699,Vahiniidae,200
7700,Vaigamidae,200
7701,Vaillantellidae,206
7702,Valenciidae,207
7703,Valenciniidae,326
7704,Valettidae,23
7705,Valettiopsidae,23
7706,Valloniidae,690
7707,Valvasteridae,749
7708,Valvatidae,749
7709,Vampyroteuthidae,750
7710,Vandeleumatidae,155
7711,Vaneyellidae,220
7712,Vaneyothuriidae,339
7713,Vanhoeffeniidae,555
7714,Vanikoridae,390
7715,Varanidae,672
7716,Varunidae,216
7717,Vasconiellidae,282
7718,Vasidae,456
7719,Vayssiereidae,468
7720,Veigaiidae,415
7721,Velainellidae,740
7722,Velellidae,35
7723,Veliferidae,364
7724,Veliidae,322
7725,Velutinidae,390
7726,Vemanidae,23
7727,Veneridae,752
7728,Veniellidae,752
7729,Ventriculinidae,200
7730,Ventrigyridae,200
7731,Venzavellidae,200
7732,Veretillidae,506
7733,Verhoeffiidae,155
7734,Vermectiadidae,354
7735,Vermetidae,390
7736,Vernediidae,390
7737,Verongiidae,754
7738,Veronicellidae,699
7739,Verrucidae,635
7740,Versurigidae,604
7741,Verticillitidae,232
7742,Verticordiidae,232
7742,Verticordiidae,232
7743,Vertiginidae,690
7744,Vesicidae,130
7745,Vesicomyidae,752
7746,Vesiculariidae,190
7747,Vespertilionidae,150
7748,Vetulinidae,656
7749,Vexillidae,456
7750,Vibiliidae,23
7751,Vicidae,145
7752,Vicmusiidae,23
7753,Victorellidae,190
7754,Victorgorgiidae,16
7755,Vidaliellidae,690
7756,Vidronovellidae,187
7757,Vieteumatidae,155
7758,Viguieriotidae,16
7759,Vinculariidae,145
7760,Vinellidae,190
7761,Viperidae,672
7762,Vireonidae,499
7763,Virgatellidae,187
7764,Virgulariidae,506
7765,Vitjazianidae,23
7766,Vitreidae,690
7767,Vitreledonellidae,470
7768,Vitrimurellidae,145
7769,Vitrinellidae,390
7770,Vitrinidae,690
7771,Vitrumidae,42
7772,Vityazicrinidae,172
7773,Viviparidae,59
7774,Vlastidae,492
7775,Vltaviellidae,210
7776,Voigtellidae,190
7777,Volemidae,456
7778,Volganellidae,550
7779,Volutidae,456
7780,Volutodermatidae,456
7781,Volutomitridae,456
7782,Volvatellidae,456
7783,Volvatellinae,456
7784,Volvulellidae,130
7785,Volvulidae,130
7786,Voritcerotidae,573
7787,Vulcanellidae,710
7788,Vulsellidae,492
7789,Vultocinidae,216
7790,Waikalasmatidae,635
7791,Walkeriidae,190
7791,Walkeriidae,190
7792,Wallowaconchidae,407
7793,Walvisteuthidae,472
7794,Wandinidae,23
7795,Waretrematidae,530
7796,Watersiporidae,145
7797,Wawaliidae,145
7798,Weeksiidae,456
7799,Wemersoniellidae,281
7800,Whiteleggiidae,700
7801,Wimanicrustidae,184
7802,Winterschmidtiidae,616
7803,Wireniidae,616
7804,Wortheniellidae,545
7805,Worthenoporidae,187
7806,Xaividae,216
7807,Xancidae,456
7808,Xanioascidae,456
7809,Xanthidae,216
7810,Xanthonychidae,690
7811,Xarifiidae,200
7812,Xenarcturidae,354
7813,Xenellidae,261
7814,Xeniidae,16
7815,Xenisthmidae,507
7816,Xenocoelomatidae,200
7817,Xenocoelomidae,200
7818,Xenocongridae,28
7819,Xenodasyidae,400
7820,Xenograpsidae,216
7821,Xenophoridae,390
7822,Xenophthalmidae,216
7823,Xenosellidae,354
7824,Xenotrichulidae,140
7825,Xenotrypidae,212
7826,Xenoturbellidae,212
7827,Xestoleberidae,550
7828,Xestoleberididae,550
7829,Xibalbanidae,450
7830,Xiphidae,137
7831,Xiphiidae,507
7832,Xiphocarididae,216
7833,Xiphosuridae,757
7834,Xyalidae,424
7835,Xylochitonidae,371
7836,Xylodisculidae,371
7837,Xyloiulidae,357
7838,Xylophagaidae,437
7839,Xylophagidae,437
7840,Xyloplacidae,509
7841,Xyodesmidae,555
7842,Xystodesmidae,555
7843,Xystrosomatidae,155
7844,Yndolaciidae,526
7845,Yochelcionellidae,526
7846,Yoldiidae,466
7847,Youngiellidae,466
7848,Yponomeutidae,372
7849,Ypsilothuriidae,220
7850,Yunnanopleuridae,220
7851,Yuopisthonematidae,220
7852,Zachrysiidae,690
7853,Zadimerodiidae,9
7854,Zancleidae,35
7855,Zancleopsidae,35
7856,Zanclidae,507
7857,Zanclorhynchidae,626
7858,Zanobatocestidae,367
7859,Zapfellidae,590
7860,Zaproridae,507
7861,Zaramillidae,23
7862,Zardinellidae,23
7863,Zealedidae,466
7864,Zebinidae,390
7865,Zeidae,758
7866,Zeidoridae,370
7867,Zeilleriidae,706
7868,Zelinkaderidae,201
7869,Zemelanopsidae,201
7870,Zemiridae,456
7871,Zenarchopteridae,91
7872,Zenionidae,758
7873,Zeniontidae,758
7874,Zenometridae,172
7875,Zephroniidae,657
7876,Zephroniodesmidae,293
7877,Zephyrinidae,468
7878,Zerotulidae,390
7879,Zeuglopleuridae,110
7880,Zeugmatolepadidae,619
7881,Ziphiidae,137
7882,Zitteliidae,390
7883,Zoanthidae,759
7884,Zoarcidae,507
7885,Zobrachoidae,23
7886,Zonitidae,690
7887,Zonocotylidae,530
7888,Zonorhynchidae,597
7889,Zoogonidae,530
7890,Zoroasteridae,278
7891,Zosimeidae,320
7892,Zospeidae,256
7893,Zosteractiidae,356
7894,Zosteractinidae,356
7895,Zosterogrammidae,762
7896,Zozariellidae,732
7897,Zuidae,690
7898,Zygitidae,545
7899,Zygocannidae,377
7900,Zygometridae,172
7901,Zygophylacidae,377
7902,Zygopleuridae,377
